#2013-09-05T10:02:40NZST
#System Version : squirrel_sql-3.1.2
#Source Packages: net.sourceforge.squirrel_sql.
#Ignore Packages: 
#Distributed    : src
#Source Roots   : src
#1. Fully-qualified type name
#2. location in bin
#3. location in src
#4. 0=in src pkg (user-defined), 1=not in src pkg. See 'Source Packages' above
#5. 0=both bin and src, 1=bin only, 2=src only
#6. 0=distributed, 1 = not distributed. Source code in 'Distributed' above
#7. 0=top-level public, 4=top-level non-public, 1=top-level different name, 2=nested, 3=probably haven't seen source, -1 no source, or not parsed
#8. LOC - physical lines in file (for public type only)
#9. NCLOC - non-commented lines of code in file (for public type only)
#
com.jgoodies.looks.windows.WindowsPasswordFieldUI	squirrel-sql-3.1.2/plugins/laf/lafs/looks.jar		1	1	1	-1	0	0
com.jgoodies.looks.windows.WindowsPopupMenuUI	squirrel-sql-3.1.2/plugins/laf/lafs/looks.jar		1	1	1	-1	0	0
com.jgoodies.looks.windows.WindowsPopupMenuUI$1	squirrel-sql-3.1.2/plugins/laf/lafs/looks.jar		1	1	1	2	0	0
com.jgoodies.looks.windows.WindowsPopupMenuUI$BorderStyleChangeHandler	squirrel-sql-3.1.2/plugins/laf/lafs/looks.jar		1	1	1	2	0	0
com.jgoodies.looks.windows.WindowsScrollBarUI	squirrel-sql-3.1.2/plugins/laf/lafs/looks.jar		1	1	1	-1	0	0
com.jgoodies.looks.windows.WindowsScrollPaneUI	squirrel-sql-3.1.2/plugins/laf/lafs/looks.jar		1	1	1	-1	0	0
com.jgoodies.looks.windows.WindowsScrollPaneUI$1	squirrel-sql-3.1.2/plugins/laf/lafs/looks.jar		1	1	1	2	0	0
com.jgoodies.looks.windows.WindowsScrollPaneUI$BorderStyleChangeHandler	squirrel-sql-3.1.2/plugins/laf/lafs/looks.jar		1	1	1	2	0	0
com.jgoodies.looks.windows.WindowsSeparatorUI	squirrel-sql-3.1.2/plugins/laf/lafs/looks.jar		1	1	1	-1	0	0
com.jgoodies.looks.windows.WindowsSpinnerUI	squirrel-sql-3.1.2/plugins/laf/lafs/looks.jar		1	1	1	-1	0	0
com.jgoodies.looks.windows.WindowsSplitPaneDivider	squirrel-sql-3.1.2/plugins/laf/lafs/looks.jar		1	1	1	-1	0	0
com.jgoodies.looks.windows.WindowsSplitPaneDivider$1	squirrel-sql-3.1.2/plugins/laf/lafs/looks.jar		1	1	1	2	0	0
com.jgoodies.looks.windows.WindowsSplitPaneDivider$2	squirrel-sql-3.1.2/plugins/laf/lafs/looks.jar		1	1	1	2	0	0
com.jgoodies.looks.windows.WindowsSplitPaneDivider$ExtWindowsDividerLayout	squirrel-sql-3.1.2/plugins/laf/lafs/looks.jar		1	1	1	2	0	0
com.jgoodies.looks.windows.WindowsSplitPaneUI	squirrel-sql-3.1.2/plugins/laf/lafs/looks.jar		1	1	1	-1	0	0
com.jgoodies.looks.windows.WindowsTabbedPaneUI	squirrel-sql-3.1.2/plugins/laf/lafs/looks.jar		1	1	1	-1	0	0
com.jgoodies.looks.windows.WindowsTabbedPaneUI$1	squirrel-sql-3.1.2/plugins/laf/lafs/looks.jar		1	1	1	2	0	0
com.jgoodies.looks.windows.WindowsTabbedPaneUI$MyPropertyChangeHandler	squirrel-sql-3.1.2/plugins/laf/lafs/looks.jar		1	1	1	2	0	0
